rule;description;status;date_added;date_removed;filename;projectname
13;Jump statements should not be followed by other statements;CLOSED;10-28-18;11-16-18;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
276;Access of nonexistent member;CLOSED;10-28-18;11-16-18;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
16;"Sections of code should not be ""commented out""";CLOSED;11-2-2018;11-16-18;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
394;Undefined variable;CLOSED;11-2-2018;11-16-18;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
16;"Sections of code should not be ""commented out""";CLOSED;11-16-18;11-23-18;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
29;Cognitive Complexity of functions should not be too high;CLOSED;11-16-18;11-23-18;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
16;"Sections of code should not be ""commented out""";CLOSED;11-30-18;12-7-2018;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
20;Functions should not be too complex;CLOSED;11-30-18;12-7-2018;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
20;Functions should not be too complex;CLOSED;11-30-18;12-7-2018;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
20;Functions should not be too complex;CLOSED;11-30-18;12-7-2018;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
20;Functions should not be too complex;CLOSED;11-30-18;12-7-2018;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
29;Cognitive Complexity of functions should not be too high;CLOSED;11-30-18;12-7-2018;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
29;Cognitive Complexity of functions should not be too high;CLOSED;11-30-18;12-7-2018;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
29;Cognitive Complexity of functions should not be too high;CLOSED;11-30-18;12-7-2018;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
29;Cognitive Complexity of functions should not be too high;CLOSED;11-30-18;12-7-2018;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
29;Cognitive Complexity of functions should not be too high;CLOSED;11-30-18;12-7-2018;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
29;Cognitive Complexity of functions should not be too high;CLOSED;11-30-18;12-7-2018;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
29;Cognitive Complexity of functions should not be too high;CLOSED;11-30-18;12-7-2018;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
41;"Collapsible ""if"" statements should be merged";CLOSED;11-30-18;12-7-2018;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;CLOSED;11-30-18;12-7-2018;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
47;Files should not have too many lines of code;CLOSED;11-30-18;12-7-2018;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
49;Variables should not be self-assigned;CLOSED;11-30-18;12-7-2018;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
56;Lines should have sufficient coverage by tests;CLOSED;11-30-18;12-7-2018;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
58;Source files should not have any duplicated blocks;CLOSED;11-30-18;12-7-2018;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
16;"Sections of code should not be ""commented out""";OPEN;12-21-18;;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
20;Functions should not be too complex;OPEN;12-21-18;;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
20;Functions should not be too complex;OPEN;12-21-18;;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
20;Functions should not be too complex;OPEN;12-21-18;;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
20;Functions should not be too complex;OPEN;12-21-18;;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
29;Cognitive Complexity of functions should not be too high;OPEN;12-21-18;;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
29;Cognitive Complexity of functions should not be too high;OPEN;12-21-18;;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
29;Cognitive Complexity of functions should not be too high;OPEN;12-21-18;;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
29;Cognitive Complexity of functions should not be too high;OPEN;12-21-18;;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
29;Cognitive Complexity of functions should not be too high;OPEN;12-21-18;;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
29;Cognitive Complexity of functions should not be too high;OPEN;12-21-18;;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
29;Cognitive Complexity of functions should not be too high;OPEN;12-21-18;;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
41;"Collapsible ""if"" statements should be merged";OPEN;12-21-18;;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;OPEN;12-21-18;;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
47;Files should not have too many lines of code;OPEN;12-21-18;;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
49;Variables should not be self-assigned;OPEN;12-21-18;;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;12-21-18;;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
58;Source files should not have any duplicated blocks;OPEN;12-21-18;;libcloud/libcloud/compute/drivers/nttcis.py;libcloud
14;Docstrings should be defined;OPEN;8-2-2015;;libcloud/libcloud/compute/drivers/onapp.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;OPEN;8-2-2015;;libcloud/libcloud/compute/drivers/onapp.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;8-2-2015;;libcloud/libcloud/compute/drivers/onapp.py;libcloud
57;Source files should have a sufficient density of comment lines;OPEN;8-2-2015;;libcloud/libcloud/compute/drivers/onapp.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;OPEN;4-13-17;;libcloud/libcloud/compute/drivers/oneandone.py;libcloud
47;Files should not have too many lines of code;OPEN;4-13-17;;libcloud/libcloud/compute/drivers/oneandone.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;4-13-17;;libcloud/libcloud/compute/drivers/oneandone.py;libcloud
16;"Sections of code should not be ""commented out""";CLOSED;3-10-2011;10-22-11;libcloud/libcloud/compute/drivers/opennebula.py;libcloud
360;Undefined name;CLOSED;3-10-2011;10-22-11;libcloud/libcloud/compute/drivers/opennebula.py;libcloud
14;Docstrings should be defined;CLOSED;3-10-2011;11-11-2011;libcloud/libcloud/compute/drivers/opennebula.py;libcloud
360;Undefined name;CLOSED;3-10-2011;11-11-2011;libcloud/libcloud/compute/drivers/opennebula.py;libcloud
57;Source files should have a sufficient density of comment lines;CLOSED;3-10-2011;12-3-2011;libcloud/libcloud/compute/drivers/opennebula.py;libcloud
360;Undefined name;CLOSED;3-10-2011;12-3-2011;libcloud/libcloud/compute/drivers/opennebula.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;3-10-2011;;libcloud/libcloud/compute/drivers/opennebula.py;libcloud
14;Docstrings should be defined;CLOSED;10-22-11;11-11-2011;libcloud/libcloud/compute/drivers/opennebula.py;libcloud
360;Undefined name;CLOSED;10-22-11;11-11-2011;libcloud/libcloud/compute/drivers/opennebula.py;libcloud
14;Docstrings should be defined;CLOSED;10-22-11;12-3-2011;libcloud/libcloud/compute/drivers/opennebula.py;libcloud
360;Undefined name;CLOSED;10-22-11;12-3-2011;libcloud/libcloud/compute/drivers/opennebula.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;OPEN;10-22-11;;libcloud/libcloud/compute/drivers/opennebula.py;libcloud
360;Undefined name;CLOSED;11-11-2011;12-3-2011;libcloud/libcloud/compute/drivers/opennebula.py;libcloud
14;Docstrings should be defined;CLOSED;12-3-2011;2-3-2012;libcloud/libcloud/compute/drivers/opennebula.py;libcloud
41;"Collapsible ""if"" statements should be merged";OPEN;12-3-2011;;libcloud/libcloud/compute/drivers/opennebula.py;libcloud
47;Files should not have too many lines of code;OPEN;12-24-11;;libcloud/libcloud/compute/drivers/opennebula.py;libcloud
14;Docstrings should be defined;CLOSED;9-10-2011;9-23-11;libcloud/libcloud/compute/drivers/openstack.py;libcloud
360;Undefined name;CLOSED;9-10-2011;12-3-2011;libcloud/libcloud/compute/drivers/openstack.py;libcloud
57;Source files should have a sufficient density of comment lines;CLOSED;9-10-2011;7-20-12;libcloud/libcloud/compute/drivers/openstack.py;libcloud
14;Docstrings should be defined;OPEN;9-10-2011;;libcloud/libcloud/compute/drivers/openstack.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;9-10-2011;;libcloud/libcloud/compute/drivers/openstack.py;libcloud
14;Docstrings should be defined;CLOSED;9-23-11;10-15-11;libcloud/libcloud/compute/drivers/openstack.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;CLOSED;9-23-11;10-15-11;libcloud/libcloud/compute/drivers/openstack.py;libcloud
14;Docstrings should be defined;CLOSED;10-15-11;10-22-11;libcloud/libcloud/compute/drivers/openstack.py;libcloud
13;Jump statements should not be followed by other statements;CLOSED;10-15-11;12-14-11;libcloud/libcloud/compute/drivers/openstack.py;libcloud
13;Jump statements should not be followed by other statements;CLOSED;10-15-11;1-7-2012;libcloud/libcloud/compute/drivers/openstack.py;libcloud
40;Functions should not contain too many return statements;CLOSED;10-15-11;8-9-2014;libcloud/libcloud/compute/drivers/openstack.py;libcloud
14;Docstrings should be defined;OPEN;10-15-11;;libcloud/libcloud/compute/drivers/openstack.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;OPEN;10-15-11;;libcloud/libcloud/compute/drivers/openstack.py;libcloud
47;Files should not have too many lines of code;OPEN;10-15-11;;libcloud/libcloud/compute/drivers/openstack.py;libcloud
14;Docstrings should be defined;CLOSED;10-22-11;8-9-2014;libcloud/libcloud/compute/drivers/openstack.py;libcloud
14;Docstrings should be defined;OPEN;10-22-11;;libcloud/libcloud/compute/drivers/openstack.py;libcloud
276;Access of nonexistent member;CLOSED;12-3-2011;3-16-12;libcloud/libcloud/compute/drivers/openstack.py;libcloud
276;Access of nonexistent member;CLOSED;12-3-2011;7-20-12;libcloud/libcloud/compute/drivers/openstack.py;libcloud
276;Access of nonexistent member;CLOSED;12-3-2011;8-9-2014;libcloud/libcloud/compute/drivers/openstack.py;libcloud
276;Access of nonexistent member;OPEN;12-3-2011;;libcloud/libcloud/compute/drivers/openstack.py;libcloud
276;Access of nonexistent member;OPEN;7-20-12;;libcloud/libcloud/compute/drivers/openstack.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;OPEN;12-29-12;;libcloud/libcloud/compute/drivers/openstack.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;OPEN;5-18-13;;libcloud/libcloud/compute/drivers/openstack.py;libcloud
41;"Collapsible ""if"" statements should be merged";CLOSED;7-12-2013;8-22-13;libcloud/libcloud/compute/drivers/openstack.py;libcloud
14;Docstrings should be defined;CLOSED;7-12-2013;8-9-2014;libcloud/libcloud/compute/drivers/openstack.py;libcloud
276;Access of nonexistent member;OPEN;7-12-2013;;libcloud/libcloud/compute/drivers/openstack.py;libcloud
24;"Control flow statements ""if"", ""for"", ""while"", ""try"" and ""with"" should not be nested too deeply";CLOSED;3-15-14;9-7-2014;libcloud/libcloud/compute/drivers/openstack.py;libcloud
29;Cognitive Complexity of functions should not be too high;OPEN;3-15-14;;libcloud/libcloud/compute/drivers/openstack.py;libcloud
276;Access of nonexistent member;CLOSED;5-1-2014;5-30-14;libcloud/libcloud/compute/drivers/openstack.py;libcloud
276;Access of nonexistent member;CLOSED;6-15-14;10-3-2014;libcloud/libcloud/compute/drivers/openstack.py;libcloud
26;Two branches in a conditional structure should not have exactly the same implementation;CLOSED;9-7-2014;10-3-2014;libcloud/libcloud/compute/drivers/openstack.py;libcloud
14;Docstrings should be defined;CLOSED;10-3-2014;10-11-2014;libcloud/libcloud/compute/drivers/openstack.py;libcloud
24;"Control flow statements ""if"", ""for"", ""while"", ""try"" and ""with"" should not be nested too deeply";CLOSED;10-3-2014;10-11-2014;libcloud/libcloud/compute/drivers/openstack.py;libcloud
40;Functions should not contain too many return statements;CLOSED;10-3-2014;10-11-2014;libcloud/libcloud/compute/drivers/openstack.py;libcloud
276;Access of nonexistent member;CLOSED;10-3-2014;10-11-2014;libcloud/libcloud/compute/drivers/openstack.py;libcloud
26;Two branches in a conditional structure should not have exactly the same implementation;CLOSED;10-11-2014;4-23-16;libcloud/libcloud/compute/drivers/openstack.py;libcloud
26;Two branches in a conditional structure should not have exactly the same implementation;OPEN;10-11-2014;;libcloud/libcloud/compute/drivers/openstack.py;libcloud
29;Cognitive Complexity of functions should not be too high;OPEN;10-11-2014;;libcloud/libcloud/compute/drivers/openstack.py;libcloud
276;Access of nonexistent member;OPEN;10-11-2014;;libcloud/libcloud/compute/drivers/openstack.py;libcloud
14;Docstrings should be defined;OPEN;7-10-2017;;libcloud/libcloud/compute/drivers/openstack.py;libcloud
14;Docstrings should be defined;OPEN;3-2-2018;;libcloud/libcloud/compute/drivers/openstack.py;libcloud
14;Docstrings should be defined;CLOSED;5-25-18;6-5-2018;libcloud/libcloud/compute/drivers/openstack.py;libcloud
14;Docstrings should be defined;CLOSED;8-8-2018;8-16-18;libcloud/libcloud/compute/drivers/openstack.py;libcloud
14;Docstrings should be defined;CLOSED;9-13-18;9-20-18;libcloud/libcloud/compute/drivers/openstack.py;libcloud
14;Docstrings should be defined;OPEN;10-28-18;;libcloud/libcloud/compute/drivers/openstack.py;libcloud
14;Docstrings should be defined;OPEN;12-21-18;;libcloud/libcloud/compute/drivers/openstack.py;libcloud
41;"Collapsible ""if"" statements should be merged";OPEN;12-21-18;;libcloud/libcloud/compute/drivers/openstack.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;11-3-2016;;libcloud/libcloud/compute/drivers/ovh.py;libcloud
14;Docstrings should be defined;OPEN;5-24-15;;libcloud/libcloud/compute/drivers/packet.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;5-24-15;;libcloud/libcloud/compute/drivers/packet.py;libcloud
57;Source files should have a sufficient density of comment lines;OPEN;5-24-15;;libcloud/libcloud/compute/drivers/packet.py;libcloud
29;Cognitive Complexity of functions should not be too high;CLOSED;9-14-14;10-3-2014;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
41;"Collapsible ""if"" statements should be merged";CLOSED;9-14-14;10-3-2014;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;CLOSED;9-14-14;10-3-2014;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
47;Files should not have too many lines of code;CLOSED;9-14-14;10-3-2014;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
56;Lines should have sufficient coverage by tests;CLOSED;9-14-14;10-3-2014;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;CLOSED;10-11-2014;11-22-15;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
29;Cognitive Complexity of functions should not be too high;CLOSED;10-11-2014;11-3-2016;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
41;"Collapsible ""if"" statements should be merged";CLOSED;10-11-2014;11-3-2016;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
41;"Collapsible ""if"" statements should be merged";OPEN;10-11-2014;;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
47;Files should not have too many lines of code;OPEN;10-11-2014;;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;10-11-2014;;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;CLOSED;11-22-15;11-3-2016;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
16;"Sections of code should not be ""commented out""";CLOSED;11-3-2016;11-10-2016;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
20;Functions should not be too complex;CLOSED;11-3-2016;11-10-2016;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
29;Cognitive Complexity of functions should not be too high;CLOSED;11-3-2016;11-10-2016;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
29;Cognitive Complexity of functions should not be too high;CLOSED;11-3-2016;11-10-2016;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
41;"Collapsible ""if"" statements should be merged";CLOSED;11-3-2016;11-10-2016;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;CLOSED;11-3-2016;11-10-2016;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
276;Access of nonexistent member;CLOSED;11-3-2016;11-10-2016;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
29;Cognitive Complexity of functions should not be too high;CLOSED;11-10-2016;11-18-16;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
41;"Collapsible ""if"" statements should be merged";CLOSED;11-10-2016;11-18-16;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;CLOSED;11-10-2016;11-18-16;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
276;Access of nonexistent member;CLOSED;11-18-16;9-24-17;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
16;"Sections of code should not be ""commented out""";OPEN;11-18-16;;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
20;Functions should not be too complex;OPEN;11-18-16;;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
29;Cognitive Complexity of functions should not be too high;OPEN;11-18-16;;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
29;Cognitive Complexity of functions should not be too high;OPEN;11-18-16;;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
41;"Collapsible ""if"" statements should be merged";OPEN;11-18-16;;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;OPEN;11-18-16;;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
29;Cognitive Complexity of functions should not be too high;CLOSED;9-3-2017;9-13-17;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
58;Source files should not have any duplicated blocks;CLOSED;9-3-2017;9-13-17;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
29;Cognitive Complexity of functions should not be too high;OPEN;9-24-17;;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
58;Source files should not have any duplicated blocks;OPEN;9-24-17;;libcloud/libcloud/compute/drivers/profitbricks.py;libcloud
14;Docstrings should be defined;CLOSED;3-10-2011;9-10-2011;libcloud/libcloud/compute/drivers/rackspace.py;libcloud
57;Source files should have a sufficient density of comment lines;CLOSED;3-10-2011;9-10-2011;libcloud/libcloud/compute/drivers/rackspace.py;libcloud
360;Undefined name;CLOSED;3-10-2011;9-10-2011;libcloud/libcloud/compute/drivers/rackspace.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;3-10-2011;;libcloud/libcloud/compute/drivers/rackspace.py;libcloud
14;Docstrings should be defined;CLOSED;5-5-2011;9-10-2011;libcloud/libcloud/compute/drivers/rackspace.py;libcloud
360;Undefined name;CLOSED;5-24-11;9-10-2011;libcloud/libcloud/compute/drivers/rackspace.py;libcloud
14;Docstrings should be defined;CLOSED;7-2-2011;9-10-2011;libcloud/libcloud/compute/drivers/rackspace.py;libcloud
14;Docstrings should be defined;CLOSED;9-10-2011;9-23-11;libcloud/libcloud/compute/drivers/rackspace.py;libcloud
360;Undefined name;CLOSED;9-10-2011;12-3-2011;libcloud/libcloud/compute/drivers/rackspace.py;libcloud
50;Lines should not be too long;CLOSED;9-23-11;7-20-12;libcloud/libcloud/compute/drivers/rackspace.py;libcloud
14;Docstrings should be defined;CLOSED;9-23-11;10-6-2012;libcloud/libcloud/compute/drivers/rackspace.py;libcloud
14;Docstrings should be defined;OPEN;10-6-2012;;libcloud/libcloud/compute/drivers/rackspace.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;OPEN;10-6-2012;;libcloud/libcloud/compute/drivers/rackspace.py;libcloud
57;Source files should have a sufficient density of comment lines;CLOSED;3-7-2015;3-14-15;libcloud/libcloud/compute/drivers/rackspace.py;libcloud
57;Source files should have a sufficient density of comment lines;OPEN;3-17-15;;libcloud/libcloud/compute/drivers/rackspace.py;libcloud
276;Access of nonexistent member;CLOSED;3-10-2011;12-3-2011;libcloud/libcloud/compute/drivers/rimuhosting.py;libcloud
360;Undefined name;CLOSED;3-10-2011;12-3-2011;libcloud/libcloud/compute/drivers/rimuhosting.py;libcloud
20;Functions should not be too complex;CLOSED;3-10-2011;8-3-2013;libcloud/libcloud/compute/drivers/rimuhosting.py;libcloud
14;Docstrings should be defined;CLOSED;3-10-2011;6-15-14;libcloud/libcloud/compute/drivers/rimuhosting.py;libcloud
29;Cognitive Complexity of functions should not be too high;OPEN;3-10-2011;;libcloud/libcloud/compute/drivers/rimuhosting.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;3-10-2011;;libcloud/libcloud/compute/drivers/rimuhosting.py;libcloud
14;Docstrings should be defined;CLOSED;10-3-2014;10-11-2014;libcloud/libcloud/compute/drivers/rimuhosting.py;libcloud
14;Docstrings should be defined;CLOSED;6-5-2018;8-3-2018;libcloud/libcloud/compute/drivers/scaleway.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;CLOSED;6-5-2018;8-3-2018;libcloud/libcloud/compute/drivers/scaleway.py;libcloud
56;Lines should have sufficient coverage by tests;CLOSED;6-5-2018;8-3-2018;libcloud/libcloud/compute/drivers/scaleway.py;libcloud
14;Docstrings should be defined;CLOSED;8-8-2018;8-16-18;libcloud/libcloud/compute/drivers/scaleway.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;CLOSED;8-8-2018;8-16-18;libcloud/libcloud/compute/drivers/scaleway.py;libcloud
56;Lines should have sufficient coverage by tests;CLOSED;8-8-2018;8-16-18;libcloud/libcloud/compute/drivers/scaleway.py;libcloud
14;Docstrings should be defined;CLOSED;9-13-18;9-20-18;libcloud/libcloud/compute/drivers/scaleway.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;CLOSED;9-13-18;9-20-18;libcloud/libcloud/compute/drivers/scaleway.py;libcloud
56;Lines should have sufficient coverage by tests;CLOSED;9-13-18;9-20-18;libcloud/libcloud/compute/drivers/scaleway.py;libcloud
14;Docstrings should be defined;OPEN;10-28-18;;libcloud/libcloud/compute/drivers/scaleway.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;OPEN;10-28-18;;libcloud/libcloud/compute/drivers/scaleway.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;10-28-18;;libcloud/libcloud/compute/drivers/scaleway.py;libcloud
14;Docstrings should be defined;OPEN;6-18-11;;libcloud/libcloud/compute/drivers/serverlove.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;6-18-11;;libcloud/libcloud/compute/drivers/serverlove.py;libcloud
14;Docstrings should be defined;OPEN;6-18-11;;libcloud/libcloud/compute/drivers/skalicloud.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;6-18-11;;libcloud/libcloud/compute/drivers/skalicloud.py;libcloud
281;Syntax error;CLOSED;3-10-2011;12-3-2011;libcloud/libcloud/compute/drivers/softlayer.py;libcloud
41;"Collapsible ""if"" statements should be merged";CLOSED;3-10-2011;2-1-2013;libcloud/libcloud/compute/drivers/softlayer.py;libcloud
14;Docstrings should be defined;CLOSED;3-10-2011;2-8-2013;libcloud/libcloud/compute/drivers/softlayer.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;3-10-2011;;libcloud/libcloud/compute/drivers/softlayer.py;libcloud
57;Source files should have a sufficient density of comment lines;OPEN;3-10-2011;;libcloud/libcloud/compute/drivers/softlayer.py;libcloud
394;Undefined variable;CLOSED;12-3-2011;5-12-2012;libcloud/libcloud/compute/drivers/softlayer.py;libcloud
20;Functions should not be too complex;OPEN;2-1-2013;;libcloud/libcloud/compute/drivers/softlayer.py;libcloud
29;Cognitive Complexity of functions should not be too high;OPEN;2-1-2013;;libcloud/libcloud/compute/drivers/softlayer.py;libcloud
41;"Collapsible ""if"" statements should be merged";OPEN;2-1-2013;;libcloud/libcloud/compute/drivers/softlayer.py;libcloud
14;Docstrings should be defined;CLOSED;2-8-2013;12-21-14;libcloud/libcloud/compute/drivers/softlayer.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;9-29-17;;libcloud/libcloud/compute/drivers/upcloud.py;libcloud
14;Docstrings should be defined;CLOSED;4-12-2012;2-8-2013;libcloud/libcloud/compute/drivers/vcl.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;CLOSED;4-12-2012;2-8-2013;libcloud/libcloud/compute/drivers/vcl.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;OPEN;4-12-2012;;libcloud/libcloud/compute/drivers/vcl.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;4-12-2012;;libcloud/libcloud/compute/drivers/vcl.py;libcloud
14;Docstrings should be defined;OPEN;2-8-2013;;libcloud/libcloud/compute/drivers/vcl.py;libcloud
281;Syntax error;CLOSED;3-10-2011;11-11-2011;libcloud/libcloud/compute/drivers/vcloud.py;libcloud
50;Lines should not be too long;CLOSED;3-10-2011;4-21-12;libcloud/libcloud/compute/drivers/vcloud.py;libcloud
50;Lines should not be too long;CLOSED;3-10-2011;7-20-12;libcloud/libcloud/compute/drivers/vcloud.py;libcloud
14;Docstrings should be defined;OPEN;3-10-2011;;libcloud/libcloud/compute/drivers/vcloud.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;OPEN;3-10-2011;;libcloud/libcloud/compute/drivers/vcloud.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;3-10-2011;;libcloud/libcloud/compute/drivers/vcloud.py;libcloud
57;Source files should have a sufficient density of comment lines;OPEN;3-10-2011;;libcloud/libcloud/compute/drivers/vcloud.py;libcloud
276;Access of nonexistent member;CLOSED;11-11-2011;12-3-2011;libcloud/libcloud/compute/drivers/vcloud.py;libcloud
360;Undefined name;CLOSED;11-11-2011;12-3-2011;libcloud/libcloud/compute/drivers/vcloud.py;libcloud
50;Lines should not be too long;CLOSED;4-21-12;7-20-12;libcloud/libcloud/compute/drivers/vcloud.py;libcloud
360;Undefined name;CLOSED;4-21-12;8-8-2013;libcloud/libcloud/compute/drivers/vcloud.py;libcloud
23;\ should only be used as an escape character outside of raw strings;CLOSED;4-21-12;10-26-13;libcloud/libcloud/compute/drivers/vcloud.py;libcloud
50;Lines should not be too long;CLOSED;4-21-12;10-26-13;libcloud/libcloud/compute/drivers/vcloud.py;libcloud
14;Docstrings should be defined;OPEN;4-21-12;;libcloud/libcloud/compute/drivers/vcloud.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;OPEN;4-21-12;;libcloud/libcloud/compute/drivers/vcloud.py;libcloud
47;Files should not have too many lines of code;OPEN;4-21-12;;libcloud/libcloud/compute/drivers/vcloud.py;libcloud
328;Redefined function/class/method;OPEN;4-21-12;;libcloud/libcloud/compute/drivers/vcloud.py;libcloud
29;Cognitive Complexity of functions should not be too high;OPEN;5-2-2012;;libcloud/libcloud/compute/drivers/vcloud.py;libcloud
14;Docstrings should be defined;OPEN;8-15-12;;libcloud/libcloud/compute/drivers/vcloud.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;OPEN;8-15-12;;libcloud/libcloud/compute/drivers/vcloud.py;libcloud
14;Docstrings should be defined;OPEN;11-3-2012;;libcloud/libcloud/compute/drivers/vcloud.py;libcloud
26;Two branches in a conditional structure should not have exactly the same implementation;CLOSED;4-13-13;4-25-13;libcloud/libcloud/compute/drivers/vcloud.py;libcloud
14;Docstrings should be defined;OPEN;4-13-13;;libcloud/libcloud/compute/drivers/vcloud.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;OPEN;6-8-2013;;libcloud/libcloud/compute/drivers/vcloud.py;libcloud
